model,root,side,language,coef,stance,count,total,parsed,parse_rate,proportion_total,proportion_parsed,mean_choice
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,4.0,strongly disagree,3,62,62,1.0,0.04838709677419355,0.04838709677419355,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,4.0,disagree,47,62,62,1.0,0.7580645161290323,0.7580645161290323,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,4.0,agree,1,62,62,1.0,0.016129032258064516,0.016129032258064516,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,4.0,strongly agree,11,62,62,1.0,0.1774193548387097,0.1774193548387097,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,4.0,unparsed,0,62,62,1.0,0.0,,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,0.0,strongly disagree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,0.0,disagree,39,62,62,1.0,0.6290322580645161,0.6290322580645161,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,0.0,agree,12,62,62,1.0,0.1935483870967742,0.1935483870967742,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,0.0,strongly agree,3,62,62,1.0,0.04838709677419355,0.04838709677419355,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,0.0,unparsed,0,62,62,1.0,0.0,,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,0.8,strongly disagree,12,62,62,1.0,0.1935483870967742,0.1935483870967742,1.0
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,0.8,disagree,39,62,62,1.0,0.6290322580645161,0.6290322580645161,1.0
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,0.8,agree,10,62,62,1.0,0.16129032258064516,0.16129032258064516,1.0
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,0.8,strongly agree,1,62,62,1.0,0.016129032258064516,0.016129032258064516,1.0
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,0.8,unparsed,0,62,62,1.0,0.0,,1.0
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,1.5,strongly disagree,17,62,62,1.0,0.27419354838709675,0.27419354838709675,0.8548387096774194
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,1.5,disagree,37,62,62,1.0,0.5967741935483871,0.5967741935483871,0.8548387096774194
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,1.5,agree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,0.8548387096774194
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,1.5,strongly agree,0,62,62,1.0,0.0,0.0,0.8548387096774194
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,1.5,unparsed,0,62,62,1.0,0.0,,0.8548387096774194
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,2.5,strongly disagree,27,62,62,1.0,0.43548387096774194,0.43548387096774194,0.6612903225806451
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,2.5,disagree,29,62,62,1.0,0.46774193548387094,0.46774193548387094,0.6612903225806451
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,2.5,agree,6,62,62,1.0,0.0967741935483871,0.0967741935483871,0.6612903225806451
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,2.5,strongly agree,0,62,62,1.0,0.0,0.0,0.6612903225806451
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,2.5,unparsed,0,62,62,1.0,0.0,,0.6612903225806451
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,4.0,strongly disagree,55,62,62,1.0,0.8870967741935484,0.8870967741935484,0.14516129032258066
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,4.0,disagree,5,62,62,1.0,0.08064516129032258,0.08064516129032258,0.14516129032258066
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,4.0,agree,2,62,62,1.0,0.03225806451612903,0.03225806451612903,0.14516129032258066
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,4.0,strongly agree,0,62,62,1.0,0.0,0.0,0.14516129032258066
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,fr,4.0,unparsed,0,62,62,1.0,0.0,,0.14516129032258066
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,0.0,strongly disagree,1,62,62,1.0,0.016129032258064516,0.016129032258064516,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,0.0,disagree,43,62,62,1.0,0.6935483870967742,0.6935483870967742,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,0.0,agree,18,62,62,1.0,0.2903225806451613,0.2903225806451613,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,0.0,strongly agree,0,62,62,1.0,0.0,0.0,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,0.0,unparsed,0,62,62,1.0,0.0,,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,0.8,strongly disagree,1,62,62,1.0,0.016129032258064516,0.016129032258064516,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,0.8,disagree,44,62,62,1.0,0.7096774193548387,0.7096774193548387,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,0.8,agree,17,62,62,1.0,0.27419354838709675,0.27419354838709675,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,0.8,strongly agree,0,62,62,1.0,0.0,0.0,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,0.8,unparsed,0,62,62,1.0,0.0,,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,1.5,strongly disagree,1,62,62,1.0,0.016129032258064516,0.016129032258064516,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,1.5,disagree,44,62,62,1.0,0.7096774193548387,0.7096774193548387,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,1.5,agree,17,62,62,1.0,0.27419354838709675,0.27419354838709675,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,1.5,strongly agree,0,62,62,1.0,0.0,0.0,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,1.5,unparsed,0,62,62,1.0,0.0,,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,2.5,strongly disagree,0,62,62,1.0,0.0,0.0,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,2.5,disagree,45,62,62,1.0,0.7258064516129032,0.7258064516129032,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,2.5,agree,17,62,62,1.0,0.27419354838709675,0.27419354838709675,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,2.5,strongly agree,0,62,62,1.0,0.0,0.0,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,2.5,unparsed,0,62,62,1.0,0.0,,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,4.0,strongly disagree,0,62,62,1.0,0.0,0.0,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,4.0,disagree,46,62,62,1.0,0.7419354838709677,0.7419354838709677,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,4.0,agree,16,62,62,1.0,0.25806451612903225,0.25806451612903225,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,4.0,strongly agree,0,62,62,1.0,0.0,0.0,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,es,4.0,unparsed,0,62,62,1.0,0.0,,1.2580645161290323
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,0.0,strongly disagree,11,62,62,1.0,0.1774193548387097,0.1774193548387097,1.3064516129032258
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,0.0,disagree,27,62,62,1.0,0.43548387096774194,0.43548387096774194,1.3064516129032258
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,0.0,agree,18,62,62,1.0,0.2903225806451613,0.2903225806451613,1.3064516129032258
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,0.0,strongly agree,6,62,62,1.0,0.0967741935483871,0.0967741935483871,1.3064516129032258
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,0.0,unparsed,0,62,62,1.0,0.0,,1.3064516129032258
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,0.8,strongly disagree,12,62,62,1.0,0.1935483870967742,0.1935483870967742,1.2903225806451613
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,0.8,disagree,27,62,62,1.0,0.43548387096774194,0.43548387096774194,1.2903225806451613
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,0.8,agree,16,62,62,1.0,0.25806451612903225,0.25806451612903225,1.2903225806451613
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,0.8,strongly agree,7,62,62,1.0,0.11290322580645161,0.11290322580645161,1.2903225806451613
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,0.8,unparsed,0,62,62,1.0,0.0,,1.2903225806451613
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,1.5,strongly disagree,12,62,62,1.0,0.1935483870967742,0.1935483870967742,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,1.5,disagree,27,62,62,1.0,0.43548387096774194,0.43548387096774194,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,1.5,agree,17,62,62,1.0,0.27419354838709675,0.27419354838709675,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,1.5,strongly agree,6,62,62,1.0,0.0967741935483871,0.0967741935483871,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,1.5,unparsed,0,62,62,1.0,0.0,,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,2.5,strongly disagree,14,62,62,1.0,0.22580645161290322,0.22580645161290322,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,2.5,disagree,29,62,62,1.0,0.46774193548387094,0.46774193548387094,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,2.5,agree,14,62,62,1.0,0.22580645161290322,0.22580645161290322,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,2.5,strongly agree,5,62,62,1.0,0.08064516129032258,0.08064516129032258,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,2.5,unparsed,0,62,62,1.0,0.0,,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,4.0,strongly disagree,19,62,62,1.0,0.3064516129032258,0.3064516129032258,0.9032258064516129
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,4.0,disagree,31,62,62,1.0,0.5,0.5,0.9032258064516129
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,4.0,agree,11,62,62,1.0,0.1774193548387097,0.1774193548387097,0.9032258064516129
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,4.0,strongly agree,1,62,62,1.0,0.016129032258064516,0.016129032258064516,0.9032258064516129
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,de,4.0,unparsed,0,62,62,1.0,0.0,,0.9032258064516129
